,Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At
0,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,spotify:album:3AafSrFIbJPH6BJHiJm1Cd,"What Was I Made For? [From The Motion Picture ""Barbie""]",spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,2023-07-13,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e,1,1,222369,https://p.scdn.co/mp3-preview/e58c595e821ffdbd514afa7c8baa20c4bdf74a4a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,98,USUM72307484,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-08-10T07:29:07Z
1,spotify:track:1odExI7RdWc4BT515LTAwj,Daylight,spotify:artist:33NVpKoXjItPwUJTMZIOiY,David Kushner,spotify:album:6NcI39WPu4kY6Tul11nhSv,Daylight,spotify:artist:33NVpKoXjItPwUJTMZIOiY,David Kushner,2023-04-14,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae,1,1,212953,https://p.scdn.co/mp3-preview/43c7e8d0c7af7fdddfeb56e2b8b8a091e2091a99?cid=9950ac751e34487dbbe027c4fd7f8e99,False,96,QZXDB2300005,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-04-20T14:52:45Z
2,spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,12,183956,https://p.scdn.co/mp3-preview/07de30bde8363d9ff78b72339245c151f67af451?cid=9950ac751e34487dbbe027c4fd7f8e99,False,94,GBCEL1300373,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-07-10T14:23:16Z
3,spotify:track:6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,spotify:artist:00FQb4jTyendYWaN8pK0wa,Lana Del Rey,spotify:album:6jVg0POvGYH1Pt6lISl3ok,Say Yes To Heaven,spotify:artist:00FQb4jTyendYWaN8pK0wa,Lana Del Rey,2023-05-19,https://i.scdn.co/image/ab67616d0000b273aa27708d07f49c82ff0d0dae,1,1,209156,https://p.scdn.co/mp3-preview/ebc7b240dcbd586c553da04940c7f5c5112be917?cid=9950ac751e34487dbbe027c4fd7f8e99,False,90,GBUM72304301,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-06-05T09:26:42Z
4,spotify:track:3JvKfv6T31zO0ini8iNItO,Another Love,spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Tom Odell,spotify:album:0Gf1yE895FKK4YWVRuAeg8,Long Way Down (Deluxe),spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Tom Odell,2013-06-24,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f,1,3,244360,https://p.scdn.co/mp3-preview/0369cb748bc968ffd34fb4ac60f5403f2aad032f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,91,GBARL1300107,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2021-05-10T13:31:55Z
5,spotify:track:3W5KHP0Yr56ejVDns9vci3,Wish You The Best,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,spotify:album:7dhkqX7ovYADB1xwZr9bwS,Wish You The Best,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2023-04-14,https://i.scdn.co/image/ab67616d0000b273f4b2bcecd4647b0ba6f59e0b,1,1,210880,,False,55,DEUM72206010,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-04-28T14:41:51Z
6,spotify:track:3NRql0A1Ef4RCvT473iqgD,Hell N Back,spotify:artist:3K2Srho6NCF3o9MswGR76H,Bakar,spotify:album:3aEdbaJGWXbBxn79DgjamF,Hell N Back,spotify:artist:3K2Srho6NCF3o9MswGR76H,Bakar,2019-08-15,https://i.scdn.co/image/ab67616d0000b273b6aa65ea45fef5e36dfe1a45,1,1,213573,https://p.scdn.co/mp3-preview/16f7a5ee995c64abdfe74578a0abf6e37c5129ee?cid=9950ac751e34487dbbe027c4fd7f8e99,True,83,GBARL1900848,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-03-24T15:28:54Z
7,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,"spotify:artist:5XKFrudbV4IiuE5WuTPRmT, spotify:artist:7o2ZQYM7nTsaVdkXY38UAA","Stephen Sanchez, Em Beihold",spotify:album:7ARtQpvnPN2ucbmVHngLOs,Until I Found You (Em Beihold Version),"spotify:artist:5XKFrudbV4IiuE5WuTPRmT, spotify:artist:7o2ZQYM7nTsaVdkXY38UAA","Stephen Sanchez, Em Beihold",2022-04-22,https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244,1,1,176440,https://p.scdn.co/mp3-preview/b3a1f2337811888fd2264a908987a60d4ad01774?cid=9950ac751e34487dbbe027c4fd7f8e99,False,91,USUG12202266,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-02-24T14:39:00Z
8,spotify:track:1yHVHoz6Ny29gbbWJYVnFt,Heaven,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,spotify:album:6IbldUF7xzRJuUDEApUCS3,Heaven,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,2023-02-17,https://i.scdn.co/image/ab67616d0000b273723c6c01155c023a9a9f8cf0,1,1,186043,,False,61,USUG12300779,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-08-03T14:04:31Z
9,spotify:track:3k79jB4aGmMDUQzEwa46Rz,vampire,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,spotify:album:5kqfR7EuGbyp8x27Pr1kY9,vampire,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2023-06-30,https://i.scdn.co/image/ab67616d0000b2731e5e75dc1d878a0007cb6525,1,1,219724,https://p.scdn.co/mp3-preview/f0e20e86946a0f01d0352ce0371faff987455d73?cid=9950ac751e34487dbbe027c4fd7f8e99,True,98,USUG12304091,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-07-11T11:52:41Z
10,spotify:track:5uSFGgIfHMT3osrAd9n9ym,Forget Me,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,spotify:album:50IWCes196EP2nWO6i4I67,Forget Me,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2022-09-09,https://i.scdn.co/image/ab67616d0000b273711fab3ee0bbeddfac44d7d6,1,1,203472,,False,52,DEUM72204717,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-09-16T14:45:08Z
11,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,spotify:artist:718COspgdWOnwOFpJHRZHS,Luke Combs,spotify:album:5Uly85dJHHDfHQCsyUQ8gw,Gettin' Old,spotify:artist:718COspgdWOnwOFpJHRZHS,Luke Combs,2023-03-24,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1,1,14,265493,https://p.scdn.co/mp3-preview/1dc0426c95058783e0fe1d70c41583ca98317108?cid=9950ac751e34487dbbe027c4fd7f8e99,False,91,US6XF2200436,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-08-03T15:31:26Z
12,spotify:track:2m6Ko3CY1qXNNja8AlugNc,Angel Baby,spotify:artist:3WGpXCj9YhhfX11TToZcXP,Troye Sivan,spotify:album:44CdsgXhU5R2esprq0tf43,Angel Baby,spotify:artist:3WGpXCj9YhhfX11TToZcXP,Troye Sivan,2021-09-09,https://i.scdn.co/image/ab67616d0000b2735cf05521594fbf41d2a48893,1,1,220779,https://p.scdn.co/mp3-preview/6d1a7c3df461fdc5dfe453aba4a68b47a5e35188?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,AUUM72100371,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-06-28T11:08:06Z
13,spotify:track:5m9g7rK5jvVM3cMysq1TWm,Eyes Closed,"spotify:artist:4h1NpgpONZMVH8Gc8QPIEW, spotify:artist:6cpVjPOo5Ozn28hUfYBXqm","Zita, Jonah Baker",spotify:album:5GJjJ17rpsjocTGSg3ecfr,Eyes Closed,spotify:artist:4h1NpgpONZMVH8Gc8QPIEW,Zita,2023-07-13,https://i.scdn.co/image/ab67616d0000b273100457228b5a17a99b5631af,1,1,201185,https://p.scdn.co/mp3-preview/0dd014c0a89f9a3ab348d45b0e27ffd983d518df?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,NLT2H2300513,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-07-13T12:55:43Z
14,spotify:track:6zJejIfVYLgjud3lTk4DLB,SNAP,spotify:artist:46xBNx0j6cwY6sD9LgMTm1,Rosa Linn,spotify:album:2nzuzJvr3yowqbPaYjEYof,SNAP PACK,spotify:artist:46xBNx0j6cwY6sD9LgMTm1,Rosa Linn,2022-07-15,https://i.scdn.co/image/ab67616d0000b273c009b22a08eee835ce3efeb9,1,5,179551,,False,3,USSM12207342,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-09-07T11:20:18Z
15,spotify:track:2L9N0zZnd37dwF0clgxMGI,ceilings,spotify:artist:1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,spotify:album:68L5xVV9wydotfDXEik7eD,five seconds flat,spotify:artist:1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,2022-04-08,https://i.scdn.co/image/ab67616d0000b273d370fdc4dbc47778b9b667c3,1,8,182887,https://p.scdn.co/mp3-preview/580782ffb17d468fe5d000bdf86cc07926ff9a5a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,86,GBKPL2280163,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-03-17T16:24:25Z
16,spotify:track:4zrKN5Sv8JS5mqnbVcsul7,Celestial,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:album:2W5VVBPNkGAduaArE4sX29,Celestial,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,2022-09-29,https://i.scdn.co/image/ab67616d0000b273c18194a4022ec44507f7b248,1,1,209026,https://p.scdn.co/mp3-preview/9bc05cc35c8389bc676803d62598607c3901a570?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,GBAHS2201129,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-03-31T14:37:21Z
17,spotify:track:5Fouux9tSDnYpMBRQs0EJ5,Pointless,"spotify:artist:4h1NpgpONZMVH8Gc8QPIEW, spotify:artist:6cpVjPOo5Ozn28hUfYBXqm","Zita, Jonah Baker",spotify:album:1HP0dT9Z0lSVkMCrubCTge,Pointless,spotify:artist:4h1NpgpONZMVH8Gc8QPIEW,Zita,2023-04-20,https://i.scdn.co/image/ab67616d0000b273e36446f5bf6cd5c036368025,1,1,212125,https://p.scdn.co/mp3-preview/891f613aceeb9a4c446a9a807af6256c483709ed?cid=9950ac751e34487dbbe027c4fd7f8e99,False,38,NLT2H2300272,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-04-20T12:45:47Z
18,spotify:track:78Sw5GDo6AlGwTwanjXbGh,Here With Me,spotify:artist:5y8tKLUfMvliMe8IKamR32,d4vd,spotify:album:0OuoHWf8yB0TPzoBWw1R1S,Here With Me,spotify:artist:5y8tKLUfMvliMe8IKamR32,d4vd,2022-09-22,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11,1,1,242484,,False,65,QZMEM2209263,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-01-17T02:41:52Z
19,spotify:track:1ei3hzQmrgealgRKFxIcWn,In The Stars,spotify:artist:22wbnEMDvgVIAGdFeek6ET,Benson Boone,spotify:album:6dSmXsyGAnFtq048IFhiYd,In The Stars,spotify:artist:22wbnEMDvgVIAGdFeek6ET,Benson Boone,2022-04-29,https://i.scdn.co/image/ab67616d0000b273786e4e2c43c2897fafabbfb6,1,1,216410,https://p.scdn.co/mp3-preview/6e29e6750dcda8159aea83561faf2161a0acacb2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,87,USWB12201574,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-06-23T14:15:05Z
20,spotify:track:3iBgrkexCzVuPy4O9vx7Mf,Glue Song,spotify:artist:35l9BRT7MXmM8bv2WDQiyB,beabadoobee,spotify:album:3KmSMUwyrakryureTNI4U8,Glue Song,spotify:artist:35l9BRT7MXmM8bv2WDQiyB,beabadoobee,2023-02-14,https://i.scdn.co/image/ab67616d0000b273e3862aeefcb2f0860ef017e4,1,1,135066,https://p.scdn.co/mp3-preview/2dbe14c459b8cf4414f3d5b21e1cb8cc6b85886f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,80,GBK3W2302568,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-02-17T09:31:52Z
21,spotify:track:6c95RvzY4KfC3rH5QyA6Ux,Can't Help Falling In Love,"spotify:artist:5SZUMeZ1O9tcgkSkkx1dFy, spotify:artist:4a8Lrkd7Ca9gdqytlXXU6X","Viva La Panda, Her Majesty",spotify:album:7p8H1Bds1xBk4JZUNOP5L6,Can't Help Falling In Love,"spotify:artist:5SZUMeZ1O9tcgkSkkx1dFy, spotify:artist:4a8Lrkd7Ca9gdqytlXXU6X","Viva La Panda, Her Majesty",2023-08-03,https://i.scdn.co/image/ab67616d0000b273d0d1539f1ca6a8b041aa8707,1,1,149400,https://p.scdn.co/mp3-preview/fa7ce18b91a04e48214e3f07dd70513703e979e2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,NLT2H2300550,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-08-15T12:44:15Z
22,spotify:track:5KmSaaW0xMH7vfnxUKIJ7B,Up In The Air,"spotify:artist:1KVh2mDowk5csLQLpG4sln, spotify:artist:0DH8z0bMj7KS2oJq6rKXxR, spotify:artist:2lvPwN75VoOSDqQxeoyq7z","Methner, Zist, Eirik Næss",spotify:album:08bTJEptd09lPtWPDSYA1j,Up In The Air,"spotify:artist:1KVh2mDowk5csLQLpG4sln, spotify:artist:0DH8z0bMj7KS2oJq6rKXxR, spotify:artist:2lvPwN75VoOSDqQxeoyq7z","Methner, Zist, Eirik Næss",2023-08-10,https://i.scdn.co/image/ab67616d0000b273328b079b5cb693c448825efd,1,1,140986,https://p.scdn.co/mp3-preview/8724bb5dc0e72a240327c9a40e7a8b3027c32871?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,NLT2H2300570,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-08-10T14:00:46Z
23,spotify:track:7K3BhSpAxZBznislvUMVtn,Last Night,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,spotify:album:6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,2023-03-03,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,1,2,163854,https://p.scdn.co/mp3-preview/48760562c770591058c71d16a5ac81d3833e72d2?cid=9950ac751e34487dbbe027c4fd7f8e99,True,88,USUG12300802,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-08-03T15:31:02Z
24,spotify:track:0JIhRhZPF5j5dx0FGqTWxy,I'll Be Waiting,spotify:artist:49jTY62Cpw3RYo4dLuG43W,Cian Ducrot,spotify:album:0jC03OijHmOVjS2sc9yUuM,I'll Be Waiting (Sad At Christmas),spotify:artist:49jTY62Cpw3RYo4dLuG43W,Cian Ducrot,2022-11-09,https://i.scdn.co/image/ab67616d0000b2736b7e79e72e93f917cca83484,1,1,172547,https://p.scdn.co/mp3-preview/ba0fb11ab257798b4659222ad26d77a35151cabc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,GBUM72205880,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-02-24T14:39:16Z
25,spotify:track:32NvubQFBds9YdlAi8oqCK,Give Me Your Loving,"spotify:artist:4a5dX5Y0Q6ib3nR6zzpHwX, spotify:artist:2Kb9FvBUAZE5fyXOMhxmOA","DT James, Kimbo",spotify:album:2IRf8gveZorbiUlIKioe5n,Give Me Your Loving,"spotify:artist:4a5dX5Y0Q6ib3nR6zzpHwX, spotify:artist:2Kb9FvBUAZE5fyXOMhxmOA","DT James, Kimbo",2023-07-06,https://i.scdn.co/image/ab67616d0000b273c9274cba39197a64d2b88f75,1,1,157333,https://p.scdn.co/mp3-preview/16be346fcd40dff3367a2ebe41f18a82d3a683de?cid=9950ac751e34487dbbe027c4fd7f8e99,False,18,NLT2H2300451,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-07-06T11:45:24Z
26,spotify:track:4VtRHZ4tBDHaWltVAytlLY,go,spotify:artist:6WFDpw4u23uSpon4BHvFRn,Cat Burns,spotify:album:7KfrkeW0bJx9w3Wak4PGX2,go,spotify:artist:6WFDpw4u23uSpon4BHvFRn,Cat Burns,2020-07-31,https://i.scdn.co/image/ab67616d0000b273a015434511262e2a0fafccdc,1,1,215000,https://p.scdn.co/mp3-preview/4dfccf6b4f6259648220b0fb764354fbaa2736a7?cid=9950ac751e34487dbbe027c4fd7f8e99,True,73,GBKPL2013050,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-03-04T14:26:50Z
27,spotify:track:0V3wPSX9ygBnCm8psDIegu,Anti-Hero,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:151w1FgRZfnKZA9FEcg9Z3,Midnights,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,2022-10-21,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,1,3,200690,https://p.scdn.co/mp3-preview/8587a38f3496e9b17e33d89c322c4b69ba899d69?cid=9950ac751e34487dbbe027c4fd7f8e99,False,93,USUG12205736,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-04-11T14:22:33Z
28,spotify:track:46pBXAlzxOnEqnssIaDwHf,Walking On a Dream,spotify:artist:71Dhj822M1LGpuryPIV2KO,NEIMY,spotify:album:1vjLjA9LB8lyKyTuiW9Y8s,Walking On a Dream,spotify:artist:71Dhj822M1LGpuryPIV2KO,NEIMY,2023-03-24,https://i.scdn.co/image/ab67616d0000b2734bdd75883d9530036657a5c6,1,1,169469,https://p.scdn.co/mp3-preview/9c910c9591424c2fc3af6052d55706c2519c24f8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,GBMJG2304668,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-03-24T15:15:09Z
29,spotify:track:4YzN3oQZsNfVNyZJzKOwYx,Paradise,"spotify:artist:41HOzTOe9JNerhym1HWxti, spotify:artist:1Yq11FlV5GeYdKzHutWv3X, spotify:artist:7FNA36ZmHzr9QkZJcQjYcO, spotify:artist:2lvPwN75VoOSDqQxeoyq7z","Yann Muller, outset island, Foínix, Eirik Næss",spotify:album:0PWCyLK6btW7GajD1bZUsZ,Paradise,"spotify:artist:41HOzTOe9JNerhym1HWxti, spotify:artist:1Yq11FlV5GeYdKzHutWv3X, spotify:artist:7FNA36ZmHzr9QkZJcQjYcO","Yann Muller, outset island, Foínix",2023-08-03,https://i.scdn.co/image/ab67616d0000b273f790ae3bf05cf1c5f2103ce1,1,1,159272,https://p.scdn.co/mp3-preview/b8cd11e64937f721f441c2549623f8eb27cc75e8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,NLT2H2300516,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-08-03T15:30:10Z
30,spotify:track:3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,spotify:artist:35WVTyRnKAoaGExqgktVyb,Hotel Ugly,spotify:album:4qVzNqB4cskFInYfrC7P0S,Shut up My Moms Calling,spotify:artist:35WVTyRnKAoaGExqgktVyb,Hotel Ugly,2020-02-10,https://i.scdn.co/image/ab67616d0000b273350ab7a839c04bfd5225a9f5,1,1,164571,https://p.scdn.co/mp3-preview/7642409265c74b714a2f0f0dd8663c031e253485?cid=9950ac751e34487dbbe027c4fd7f8e99,False,88,TCAEQ2083509,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-12-30T11:49:36Z
31,spotify:track:2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),spotify:artist:5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,spotify:album:5z7TD11Qh81Gbf52hd5zAv,Ivory,spotify:artist:5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,2022-04-08,https://i.scdn.co/image/ab67616d0000b27390cf5d1ccfca2beb86149a19,1,14,216680,https://p.scdn.co/mp3-preview/f9db43c10cfab231d9448792464a23f6e6d607e7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,USWB12200423,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-09-23T14:49:26Z
32,spotify:track:3PRY0grNNRo807Oi3lBkPK,Lost On You,"spotify:artist:0dECg8f7i71ZYbIpsE0HRV, spotify:artist:6AmNTXPYTR90WlrDRFLa02","Olly Wall, ODBLU",spotify:album:4MPXBRtaRVIqeiexs2hcpM,Lost On You,"spotify:artist:0dECg8f7i71ZYbIpsE0HRV, spotify:artist:6AmNTXPYTR90WlrDRFLa02","Olly Wall, ODBLU",2023-04-13,https://i.scdn.co/image/ab67616d0000b2731a41ac193efec0274d71aeb3,1,1,175423,https://p.scdn.co/mp3-preview/a9543926f56de788bf58ed7c2d7053ed3ae3f210?cid=9950ac751e34487dbbe027c4fd7f8e99,False,40,NLT2H2300232,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-06-08T13:06:20Z
33,spotify:track:5qJW9AClJQwt1vDWHg1PrH,You Are the Best Thing,spotify:artist:6DoH7ywD5BcQvjloe9OcIj,Ray LaMontagne,spotify:album:3iupXYQtertEICrj8oG8ER,Loving You,spotify:artist:6DoH7ywD5BcQvjloe9OcIj,Ray LaMontagne,2020-06-24,https://i.scdn.co/image/ab67616d0000b27320ceccbe02779cd0ae1f8bc8,1,1,231840,https://p.scdn.co/mp3-preview/4610a2b53f927185bc3a0d11369cc392c434b4f9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,USRC10800485,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-06-20T09:28:11Z
34,spotify:track:5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,spotify:artist:3QSQFmccmX81fWCUSPTS7y,Dean Lewis,spotify:album:3cptxwPFf3Ioj7I3AVX3mp,How Do I Say Goodbye,spotify:artist:3QSQFmccmX81fWCUSPTS7y,Dean Lewis,2022-08-31,https://i.scdn.co/image/ab67616d0000b273bfedccaca3c8425fdc0a7c73,1,1,163603,https://p.scdn.co/mp3-preview/a3709f09e0ecb9e59ec8f9222827cf8215d8ab65?cid=9950ac751e34487dbbe027c4fd7f8e99,False,80,AUUM72200172,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-11-03T15:22:57Z
35,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,spotify:album:1CmTOKCeyz1aHH04OwvTPv,Something in the Orange,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,2022-04-22,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb,1,1,228013,https://p.scdn.co/mp3-preview/d33dc9df586e24c9d8f640df08b776d94680f529?cid=9950ac751e34487dbbe027c4fd7f8e99,False,89,USWB12201213,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-07-01T13:05:15Z
36,spotify:track:6jGnykaS6TkWp15utXSAeI,Come Away With Me,spotify:artist:2Kx7MNY7cI1ENniW7vT30N,Norah Jones,spotify:album:3ArSFkv4OQOosOvYTrZNIl,Come Away With Me (Super Deluxe Edition),spotify:artist:2Kx7MNY7cI1ENniW7vT30N,Norah Jones,2002-02-26,https://i.scdn.co/image/ab67616d0000b273c648a42b5dad72c8aafceeec,1,5,198226,https://p.scdn.co/mp3-preview/5a29b72abfba667fd01169f80cd07576e2d62133?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,USBN20100889,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-08-12T07:28:11Z
37,spotify:track:1HFfMOxCAT4GAwaPfCdmUs,Waves - Robin Schulz Radio Edit,"spotify:artist:33W1pnW9zScZtYTnAoWnOT, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Mr. Probz, Robin Schulz",spotify:album:29RpLEpfNr1mnrnmtbO620,Waves (Robin Schulz Radio Edit),"spotify:artist:33W1pnW9zScZtYTnAoWnOT, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Mr. Probz, Robin Schulz",2014-02-07,https://i.scdn.co/image/ab67616d0000b27320062cf8da0f580e9118b487,1,1,208133,https://p.scdn.co/mp3-preview/ee5dc27ee664202e03858af02c74bfed59adf037?cid=9950ac751e34487dbbe027c4fd7f8e99,False,80,NLB8R1400002,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2022-03-11T09:30:42Z
38,spotify:track:0cABTd4aVSmK7lpBni5wra,I Feel It Coming,"spotify:artist:0odPXKGYqtTpiWJFBhqyVB, spotify:artist:2ekaInISzbZNipWYe5y7IU, spotify:artist:7eMgHO3ZOlcpWKM3OFnnS8","Braaten, Nexeri, Anna-Sophia Henry",spotify:album:6UXNDKsOjbT2RTUdcIVMIf,I Feel It Coming,"spotify:artist:0odPXKGYqtTpiWJFBhqyVB, spotify:artist:2ekaInISzbZNipWYe5y7IU, spotify:artist:7eMgHO3ZOlcpWKM3OFnnS8","Braaten, Nexeri, Anna-Sophia Henry",2023-02-09,https://i.scdn.co/image/ab67616d0000b27369ea0c2e537675e2b58bb412,1,1,167366,https://p.scdn.co/mp3-preview/54c32bd7e12b05e35217a80db72f87c24e87c8ac?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,NLT2H2300023,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-02-10T16:48:05Z
39,spotify:track:1VIfgFlMb1x0k5x63ZhWho,Made To Last,"spotify:artist:2uqEKVU14iUExTS2g7Tn07, spotify:artist:1VF2jmv5aWGszBtIVPt2fT, spotify:artist:5w0sAq7EzeETFpmOe0EkHc","Coppermines, Shoby, Clara",spotify:album:5LdrawwT1R90r0DHijxNtH,Made To Last,"spotify:artist:2uqEKVU14iUExTS2g7Tn07, spotify:artist:1VF2jmv5aWGszBtIVPt2fT","Coppermines, Shoby",2023-06-29,https://i.scdn.co/image/ab67616d0000b27321abe095e6b8290562e5b274,1,1,207966,https://p.scdn.co/mp3-preview/0522dcda28caf0c44a3f35b8c8212adb1e8800fd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,NLT2H2300454,spotify:user:21ifzjxggdajdpc4w6iqxslkq,2023-06-29T11:48:37Z
