"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4dlnMdYLklhDFK6ioeRWNq","Stand By Me","spotify:artist:60xGrsCKwS1eDmHgUDnw32","Virtual Friends","spotify:album:4REJZzTvsrcyPNfTNkYhuZ","Stand By Me","spotify:artist:60xGrsCKwS1eDmHgUDnw32","Virtual Friends","2022-05-05","https://i.scdn.co/image/ab67616d0000b27395991110ca131e9f0fd4d383","1","1","139164","https://p.scdn.co/mp3-preview/1753a8ead030b2c50397bef7ff08dc93df6bdd19?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","QZHN62270080","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:4XZoYcMHXfrRmUZg9eXirB","Bad Habits","spotify:artist:1WHK5R4lNax1AtoxLauN44, spotify:artist:3TbpCtbkK4Ha3bcHHsF1nP","midkeys, nitsué.","spotify:album:7mNVMULyi70l3Pons3Txxt","Bad Habits","spotify:artist:1WHK5R4lNax1AtoxLauN44, spotify:artist:3TbpCtbkK4Ha3bcHHsF1nP","midkeys, nitsué.","2022-12-02","https://i.scdn.co/image/ab67616d0000b273ac18aded25d05cbc0c20f1ae","1","1","187902","https://p.scdn.co/mp3-preview/d3fe155676272c9ffd0e186e79834bd6d1c1dace?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","BE8LH2200138","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:59ExSqEN5CIPJ7tib4uvT4","OFFLINE","spotify:artist:0DzJCAPkiuE5iQRlgQib5R","Helena","spotify:album:74UvPUmQXynRUKBCkdcIev","OFFLINE","spotify:artist:0DzJCAPkiuE5iQRlgQib5R","Helena","2022-09-02","https://i.scdn.co/image/ab67616d0000b273953c92cc8ae9f26e8dfe25e2","1","1","156031","https://p.scdn.co/mp3-preview/967dff9b9e8514bc8780c4e7454a00fca3d14d8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","BE9HW2200048","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:0xfMlIW8lS40qvpsUw1l0X","Never Going Home","spotify:artist:7keGfmQR4X5w0two1xKZ7d","Kungs","spotify:album:3M2ev0LMKExe0Y9HaNrkfA","Never Going Home","spotify:artist:7keGfmQR4X5w0two1xKZ7d","Kungs","2021-05-21","https://i.scdn.co/image/ab67616d0000b273620940a157773439590c4486","1","1","169944","https://p.scdn.co/mp3-preview/54c1966e05307717f3466574c56f5bfdce339363?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","FR9W12110749","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:28WMYNQXihYwbqS6uKOPva","Peru","spotify:artist:4NyAVAttRLmlUpV7HpgLfR","Lenji","spotify:album:2E3KzKw7B2km27yuABQik2","Peru","spotify:artist:4NyAVAttRLmlUpV7HpgLfR","Lenji","2022-05-12","https://i.scdn.co/image/ab67616d0000b27355df3d6573ee639dd4b19cab","1","1","142698","https://p.scdn.co/mp3-preview/0c0559f12aeff342bc1674021ab03efb60127d6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","QZHN82233682","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:0n69Vttv3P2th0oNyqpA96","All Night Long","spotify:artist:0FpLer4KnnzcyY8MsDHuaa","Strange Behavior","spotify:album:6LxbrJn10qDty25Q5mcTZv","All Night Long","spotify:artist:0FpLer4KnnzcyY8MsDHuaa","Strange Behavior","2022-06-23","https://i.scdn.co/image/ab67616d0000b273246dc6713b078ca3c4001cc3","1","1","131151","https://p.scdn.co/mp3-preview/b48918ece5cbfb26892f21915d28502b652ade48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","QZK6N2260030","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:1ZbnlbHcFW9UQLOEsem7cW","Young Folks","spotify:artist:6G8Vv979uOK1e7ZBIX2rzp, spotify:artist:5Dbey2rYHmx0fZWywHiO2N, spotify:artist:6jaX71Jjhu6nfYVdaPTJYi","John Skyfield, BNHM, Levka Rey","spotify:album:2Bkg3j2UVTek8CephLWRfL","Young Folks","spotify:artist:6G8Vv979uOK1e7ZBIX2rzp, spotify:artist:5Dbey2rYHmx0fZWywHiO2N, spotify:artist:6jaX71Jjhu6nfYVdaPTJYi","John Skyfield, BNHM, Levka Rey","2022-05-27","https://i.scdn.co/image/ab67616d0000b273704b6a32b18e6c427ee46237","1","1","161458","https://p.scdn.co/mp3-preview/d72e6aeb98d4b16abcbcb0deb7001a914883fb65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","BE8LH2200038","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:2IawV9XXCRxf27TjmrbIZs","Disturbia","spotify:artist:4NyAVAttRLmlUpV7HpgLfR","Lenji","spotify:album:5oCX8gxa6IDMESqSOOw0pC","Disturbia","spotify:artist:4NyAVAttRLmlUpV7HpgLfR","Lenji","2022-03-17","https://i.scdn.co/image/ab67616d0000b27362e28fbd90a212bae65c025f","1","1","149035","https://p.scdn.co/mp3-preview/b8779985164aea8d6f99d8c4f80d44747848d883?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","QZDA62259282","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:2wY51nSJ5CUeK9eXJRrKby","Superstar","spotify:artist:2C1pJyysmGJx8gLp9SSswg","Justin Stanley","spotify:album:1rTTR1Nej0kcKgmj2gkaYB","Superstar","spotify:artist:2C1pJyysmGJx8gLp9SSswg","Justin Stanley","2022-05-12","https://i.scdn.co/image/ab67616d0000b273eddc2c8c718f6073c190b8b7","1","1","133170","https://p.scdn.co/mp3-preview/ca0c17ecf9f8a71a65985dbbe45691a03852b4eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","QZHN82233669","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:2q2ZKSV7nskTMvwohMUt1z","One More Time","spotify:artist:4PJPu8KnXK18EAZheLcxwK","SAINT.","spotify:album:2tg018fZiyhHPltHXLTskS","One More Time","spotify:artist:4PJPu8KnXK18EAZheLcxwK","SAINT.","2023-05-19","https://i.scdn.co/image/ab67616d0000b273747e18a47315b7e1e05100fe","1","1","164867","https://p.scdn.co/mp3-preview/6eb6dc322aa4235be1c6f0f9e1afc8123f941410?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","BE8LH2300066","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
