"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0rgokVc9gzitIOKO1oNA6A","The Farewell","spotify:artist:5VzAwR1XTzcT0Fgnf4RgGX","Leonard Gibson","spotify:album:6bnB525M3aHntiylT4tIB0","The Farewell","spotify:artist:5VzAwR1XTzcT0Fgnf4RgGX","Leonard Gibson","2022-05-08","https://i.scdn.co/image/ab67616d0000b273485cd7cc376508af34f59011","1","1","147508","https://p.scdn.co/mp3-preview/a08ca7086c9f2f8e69bf48a091b3a966ddafff22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52297155","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:1SWYroUZqeoZaOk6NoZCvU","Plummet","spotify:artist:5VzAwR1XTzcT0Fgnf4RgGX","Leonard Gibson","spotify:album:53N0SB7KtLdkvHg9qfTVxi","Plummet","spotify:artist:5VzAwR1XTzcT0Fgnf4RgGX","Leonard Gibson","2022-05-08","https://i.scdn.co/image/ab67616d0000b27334fbfc12791cd918e92c448f","1","1","171900","https://p.scdn.co/mp3-preview/549d744978c0d9e7a117a6329423b394242a50d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52297150","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:4EcfLTsdCLKFGfzHvHIk39","Lijepo","spotify:artist:5VzAwR1XTzcT0Fgnf4RgGX","Leonard Gibson","spotify:album:0oDZLnFOq9ZDLBoOLZGkIK","Lijepo","spotify:artist:5VzAwR1XTzcT0Fgnf4RgGX","Leonard Gibson","2022-05-08","https://i.scdn.co/image/ab67616d0000b2739380d04208bd747d71fda27f","1","1","129705","https://p.scdn.co/mp3-preview/8c62697f0ef3978167b01792d8798b1ff89ebd7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","GX4R52297146","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:7wCu4YgAbVJXL4X29GeOPL","Tu m'appartiens","spotify:artist:3nonX2uO5auSVHYIhUznYe","Leonard Hawk","spotify:album:53ex6bJKhoPEqadzEu9Qa0","Tu m'appartiens","spotify:artist:3nonX2uO5auSVHYIhUznYe","Leonard Hawk","2022-05-02","https://i.scdn.co/image/ab67616d0000b273e9faddcf5168db5db7222de4","1","1","112539","https://p.scdn.co/mp3-preview/4ccbbf5209b4776e7d8dae7c9a0219869458197b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GX4R52284948","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:5cngrSHUEUFq3RfbrBoVCn","Glänta","spotify:artist:3nonX2uO5auSVHYIhUznYe","Leonard Hawk","spotify:album:2v8toWFm3yRUtDanZsrAUF","Glänta","spotify:artist:3nonX2uO5auSVHYIhUznYe","Leonard Hawk","2022-05-02","https://i.scdn.co/image/ab67616d0000b2736009ea9180fba9f3bff6a497","1","1","174271","https://p.scdn.co/mp3-preview/eba679cdaa1cd22f8c17a6bec27aa6386accc61f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52284967","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:112msrPs9Aw1pLzXMo08aZ","Gaillardia","spotify:artist:3nonX2uO5auSVHYIhUznYe","Leonard Hawk","spotify:album:7GF3fJfzXwSAP5OPl9JGok","Gaillardia","spotify:artist:3nonX2uO5auSVHYIhUznYe","Leonard Hawk","2022-05-02","https://i.scdn.co/image/ab67616d0000b2739c3bb2922f15295478cfdfbb","1","1","137638","https://p.scdn.co/mp3-preview/e840d3214b01017d2adbd05e22e239357e927f4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52284953","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:1PiyqAhu2dWBQJXH8wf7BG","A bed of tulips","spotify:artist:3nonX2uO5auSVHYIhUznYe","Leonard Hawk","spotify:album:7hyGOidlJZQN63XzrhrbtN","A bed of tulips","spotify:artist:3nonX2uO5auSVHYIhUznYe","Leonard Hawk","2022-05-02","https://i.scdn.co/image/ab67616d0000b27346bb3ac1fc5a25bd8e65d8cc","1","1","161916","https://p.scdn.co/mp3-preview/7e7aec73224ef75b8f80f7fba4a7c593077cbe3c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52284974","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:7pItXgXvx2GvuiyJziZz3S","Quiet Resource","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","spotify:album:3fFwnZHn77b4ypY8L9hcmo","Quiet Resource","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","2022-05-05","https://i.scdn.co/image/ab67616d0000b273fc67a7d7b3e6e7d8964d0a4c","1","1","209881","https://p.scdn.co/mp3-preview/0c0421bded024373458d9d032a0b4b5e1301c764?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52290635","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:5rJyY7mxCo7oJ9D76TFuCl","Kaleidoscopes","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","spotify:album:53Pl6FvyIB6NqtI730hap5","Kaleidoscopes","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","2022-05-05","https://i.scdn.co/image/ab67616d0000b2734855ab5512007aefc7e93693","1","1","195006","https://p.scdn.co/mp3-preview/1824ce5b18016a761f7e6561bada29f23a71a218?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52290575","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:6GufogokbUs5f22d0qoVMz","Inconclusive Results","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","spotify:album:2OpGZ5UKtqmRhlbNzp4RyL","Inconclusive Results","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","2022-05-05","https://i.scdn.co/image/ab67616d0000b2733d52bc8133223d499cf85c84","1","1","120195","https://p.scdn.co/mp3-preview/62cc7475f8fad20a3d079706760142eff70fefc1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52290599","spotify:user:toshmurph","2022-05-12T14:26:02Z"
